51
0;0;0;0;3;0;13;4;2;13;17;0;12;11;5;3;0;1;10;0;0;6;8;0;13;0;0;11;15;5;0;1;0;0;0;12;5;11;0;0;0;0;19;16;15;0;12;6;0;18;0
0;0;0;0;12;14;16;0;0;11;0;0;1;6;0;8;0;15;18;0;13;0;11;0;7;18;0;0;0;18;5;0;7;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;15
0;0;0;0;0;0;0;0;0;10;7;13;0;0;0;0;0;0;12;0;0;2;16;0;14;0;0;10;0;5;0;0;0;0;0;0;5;0;4;0;3;0;0;14;5;0;0;0;0;0;13
0;0;0;0;0;0;0;0;8;9;0;0;0;0;0;0;18;0;0;10;0;0;14;19;0;0;10;16;0;0;9;0;19;0;19;6;2;10;0;0;0;18;0;0;9;16;0;0;1;10;6
3;12;0;0;0;15;0;0;0;0;5;0;0;0;4;0;7;0;0;18;5;0;0;15;14;0;7;0;6;15;17;18;0;12;10;6;0;0;0;0;7;0;0;0;0;0;0;19;17;0;0
0;14;0;0;15;0;0;0;0;0;0;7;0;0;13;0;14;15;0;0;0;0;0;0;0;6;15;15;0;12;0;3;0;0;0;0;0;12;0;0;0;17;13;0;0;0;0;0;0;0;0
13;16;0;0;0;0;0;13;0;10;3;8;0;9;9;11;3;0;0;0;16;6;6;0;0;2;17;0;2;0;10;0;0;7;0;0;9;0;12;0;0;8;2;0;0;0;11;0;0;0;0
4;0;0;0;0;0;13;0;0;15;9;0;0;2;0;0;0;0;9;0;16;0;0;0;0;0;13;17;0;0;0;0;15;0;0;16;0;0;0;0;0;0;19;9;8;0;0;7;0;0;19
2;0;0;8;0;0;0;0;0;0;0;3;0;0;1;0;0;13;0;0;7;9;6;0;18;0;6;0;15;0;0;0;13;17;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;18;13
13;11;10;9;0;0;10;15;0;0;0;9;18;10;0;0;13;0;0;0;12;0;16;10;0;0;1;11;0;9;8;0;0;0;0;14;0;8;0;0;11;0;17;0;16;2;7;0;0;5;0
17;0;7;0;5;0;3;9;0;0;0;4;0;0;0;0;7;3;0;5;9;4;0;0;8;0;16;0;15;19;17;15;18;1;0;0;9;0;16;0;0;0;0;0;7;11;4;4;12;0;17
0;0;13;0;0;7;8;0;3;9;4;0;4;0;0;11;0;13;1;0;0;16;0;17;0;6;3;0;18;19;0;14;0;7;4;18;0;0;0;0;0;8;11;0;0;0;2;3;0;0;8
12;1;0;0;0;0;0;0;0;18;0;4;0;0;0;15;7;16;0;3;0;0;0;0;7;2;0;0;0;0;7;0;0;0;0;0;9;0;9;6;17;10;13;0;7;6;2;0;14;14;0
11;6;0;0;0;0;9;2;0;10;0;0;0;0;10;0;17;6;3;4;0;0;14;3;0;0;0;0;0;0;0;1;0;9;17;15;12;0;0;0;0;0;0;11;1;18;18;0;0;0;11
5;0;0;0;4;13;9;0;1;0;0;0;0;10;0;18;18;5;0;7;0;15;19;15;0;0;0;0;0;0;0;0;18;0;0;0;0;0;13;0;13;0;17;11;0;9;16;6;0;0;4
3;8;0;0;0;0;11;0;0;0;0;11;15;0;18;0;10;10;0;1;9;0;0;17;0;19;0;0;0;0;1;0;0;9;0;14;0;0;15;0;0;0;0;19;4;0;0;0;17;0;19
0;0;0;18;7;14;3;0;0;13;7;0;7;17;18;10;0;13;13;0;4;18;0;0;3;8;4;18;0;3;17;0;14;3;7;0;0;1;0;0;15;16;0;0;0;0;0;0;0;12;0
1;15;0;0;0;15;0;0;13;0;3;13;16;6;5;10;13;0;0;8;0;0;0;18;0;17;0;15;0;0;4;0;16;8;0;10;2;0;0;10;0;0;17;4;0;4;0;0;0;0;11
10;18;12;0;0;0;0;9;0;0;0;1;0;3;0;0;13;0;0;0;0;0;14;0;14;0;8;0;0;10;0;0;4;5;0;0;0;12;16;0;16;6;0;0;0;16;10;15;0;0;0
0;0;0;10;18;0;0;0;0;0;5;0;3;4;7;1;0;8;0;0;12;0;0;0;0;5;1;8;3;0;19;5;18;0;0;0;0;12;0;0;0;1;6;11;0;0;0;17;0;0;0
0;13;0;0;5;0;16;16;7;12;9;0;0;0;0;9;4;0;0;12;0;16;0;0;0;0;0;13;0;0;0;0;0;12;3;0;4;1;18;3;10;19;6;16;14;0;0;17;10;14;2
6;0;2;0;0;0;6;0;9;0;4;16;0;0;15;0;18;0;0;0;16;0;0;8;0;0;0;0;11;0;7;0;2;0;0;0;13;0;17;0;0;0;2;0;0;0;0;1;4;1;0
8;11;16;14;0;0;6;0;6;16;0;0;0;14;19;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;16;16;0;5;0;9;0;17;0;0;0;5;0;0;0;17;17;0;0;16;0
0;0;0;19;15;0;0;0;0;10;0;17;0;3;15;17;0;18;0;0;0;8;0;0;0;14;0;6;0;0;0;0;12;0;0;0;0;0;0;0;15;13;0;11;18;16;0;0;0;0;2
13;7;14;0;14;0;0;0;18;0;8;0;7;0;0;0;3;0;14;0;0;0;0;0;0;0;0;0;15;15;7;0;0;0;0;19;9;0;0;17;0;16;9;11;14;7;5;0;0;2;0
0;18;0;0;0;6;2;0;0;0;0;6;2;0;0;19;8;17;0;5;0;0;0;14;0;0;7;16;0;1;0;6;4;0;0;0;5;6;0;0;14;0;11;0;0;2;3;0;0;3;9
0;0;0;10;7;15;17;13;6;1;16;3;0;0;0;0;4;0;8;1;0;0;0;0;0;7;0;17;4;0;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;6;0;18
11;0;10;16;0;15;0;17;0;11;0;0;0;0;0;0;18;15;0;8;13;0;0;6;0;16;17;0;3;0;1;0;0;0;3;9;0;0;0;0;14;0;0;8;0;0;0;5;8;0;8
15;0;0;0;6;0;2;0;15;0;15;18;0;0;0;0;0;0;0;3;0;11;0;0;15;0;4;3;0;0;0;4;0;18;0;0;0;0;0;0;3;9;0;2;0;0;13;0;0;0;1
5;18;5;0;15;12;0;0;0;9;19;19;0;0;0;0;3;0;10;0;0;0;0;0;15;1;0;0;0;0;0;10;0;0;0;0;0;4;11;0;0;0;0;0;0;0;0;0;0;0;18
0;5;0;9;17;0;10;0;0;8;17;0;7;0;0;1;17;4;0;19;0;7;16;0;7;0;1;1;0;0;0;6;0;0;0;0;0;0;0;0;2;18;7;0;14;10;9;0;0;0;0
1;0;0;0;18;3;0;0;0;0;15;14;0;1;0;0;0;0;0;5;0;0;16;0;0;6;19;0;4;10;6;0;0;0;0;0;9;14;0;0;0;0;0;0;13;0;0;0;15;0;0
0;7;0;19;0;0;0;15;13;0;18;0;0;0;18;0;14;16;4;18;0;2;0;12;0;4;0;0;0;0;0;0;0;9;17;15;14;0;5;13;17;13;12;0;0;7;0;0;0;0;0
0;0;0;0;12;0;7;0;17;0;1;7;0;9;0;9;3;8;5;0;12;0;5;0;0;0;0;0;18;0;0;0;9;0;12;0;0;7;10;13;14;0;0;0;14;11;10;0;0;11;0
0;0;0;19;10;0;0;0;0;0;0;4;0;17;0;0;7;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;17;12;0;0;14;1;0;7;0;11;0;12;0;13;0;9;0;19;0
12;0;0;6;6;0;0;16;0;14;0;18;0;15;0;14;0;10;0;0;0;0;9;0;19;0;0;9;0;0;0;0;15;0;0;0;6;0;12;11;0;0;0;0;0;0;0;19;0;2;0
5;0;5;2;0;0;9;0;0;0;9;0;9;12;0;0;0;2;0;0;4;13;0;0;9;5;0;0;0;0;0;9;14;0;14;6;0;11;0;0;0;0;11;0;0;0;0;0;10;0;0
11;0;0;10;0;12;0;0;0;8;0;0;0;0;0;0;1;0;12;12;1;0;17;0;0;6;0;0;0;4;0;14;0;7;1;0;11;0;0;0;17;0;7;7;0;0;0;9;0;0;7
0;0;4;0;0;0;12;0;0;0;16;0;9;0;13;15;0;0;16;0;18;17;0;0;0;0;0;0;0;11;0;0;5;10;0;12;0;0;0;0;0;0;7;18;0;0;10;0;0;0;14
0;0;0;0;0;0;0;0;4;0;0;0;6;0;0;0;0;10;0;0;3;0;0;0;17;0;0;0;0;0;0;0;13;13;7;11;0;0;0;0;7;13;2;0;0;9;10;0;0;0;0
