26
0;5;0;18;16;15;12;0;0;9;4;0;0;2;15;0;0;0;0;0;0;0;11;5;7;18
5;0;0;15;11;0;0;1;3;0;0;0;0;0;0;0;0;3;0;4;0;0;0;0;5;10
0;0;0;0;8;2;12;15;13;3;0;0;12;0;16;0;0;0;0;8;6;18;0;0;0;13
18;15;0;0;0;0;0;14;0;0;14;0;0;15;7;10;0;7;0;0;0;2;0;0;16;4
16;11;8;0;0;0;1;19;8;9;0;11;0;0;13;16;17;0;18;0;0;0;0;0;0;8
15;0;2;0;0;0;0;0;18;0;15;14;0;0;0;0;0;5;0;0;0;0;0;0;14;0
12;0;12;0;1;0;0;0;10;0;3;0;19;0;0;17;0;6;0;0;6;5;0;8;0;13
0;1;15;14;19;0;0;0;0;15;0;11;17;0;0;0;0;0;0;0;16;0;0;0;0;0
0;3;13;0;8;18;10;0;0;16;0;0;11;0;0;13;13;0;1;12;0;0;0;8;0;0
9;0;3;0;9;0;0;15;16;0;0;13;0;0;0;16;0;19;17;0;5;0;0;0;0;14
4;0;0;14;0;15;3;0;0;0;0;18;6;11;5;14;0;0;0;14;7;5;18;16;0;0
0;0;0;0;11;14;0;11;0;13;18;0;0;9;6;12;12;1;3;0;0;0;12;0;7;19
0;0;12;0;0;0;19;17;11;0;6;0;0;0;0;12;0;0;9;9;0;0;0;0;0;0
2;0;0;15;0;0;0;0;0;0;11;9;0;0;0;14;12;3;0;0;5;4;0;18;0;10
15;0;16;7;13;0;0;0;0;0;5;6;0;0;0;0;0;16;0;2;0;0;0;11;0;0
0;0;0;10;16;0;17;0;13;16;14;12;12;14;0;0;0;0;4;12;0;15;0;0;16;0
0;0;0;0;17;0;0;0;13;0;0;12;0;12;0;0;0;16;0;0;0;0;0;10;0;0
0;3;0;7;0;5;6;0;0;19;0;1;0;3;16;0;16;0;12;0;19;0;0;0;0;0
0;0;0;0;18;0;0;0;1;17;0;3;9;0;0;4;0;12;0;12;0;0;0;19;0;11
0;4;8;0;0;0;0;0;12;0;14;0;9;0;2;12;0;0;12;0;4;0;6;0;12;11
0;0;6;0;0;0;6;16;0;5;7;0;0;5;0;0;0;19;0;4;0;0;2;8;0;1
0;0;18;2;0;0;5;0;0;0;5;0;0;4;0;15;0;0;0;0;0;0;0;17;18;14
11;0;0;0;0;0;0;0;0;0;18;12;0;0;0;0;0;0;0;6;2;0;0;11;3;0
5;0;0;0;0;0;8;0;8;0;16;0;0;18;11;0;10;0;19;0;8;17;11;0;0;0
7;5;0;16;0;14;0;0;0;0;0;7;0;0;0;16;0;0;0;12;0;18;3;0;0;0
18;10;13;4;8;0;13;0;0;14;0;19;0;10;0;0;0;0;11;11;1;14;0;0;0;0
