101
0;18;8;7;4;0;7;7;3;12;0;8;0;16;15;19;0;9;8;0;0;6;1;0;0;6;0;5;12;0;9;12;0;19;0;0;12;6;6;13;8;4;1;0;0;14;0;0;8;11;0;0;7;1;6;17;0;0;0;3;0;0;0;0;0;0;0;0;4;12;0;8;0;7;0;5;10;0;0;19;0;6;0;9;4;11;4;0;11;1;18;11;0;0;0;0;8;0;0;10;16
18;0;12;4;4;0;0;19;9;0;0;11;1;8;0;0;10;17;0;0;0;0;0;2;0;0;3;0;0;0;19;4;0;3;0;0;0;19;0;0;10;15;11;0;0;0;0;1;16;3;0;8;2;0;0;0;10;8;10;5;16;0;0;0;4;0;11;0;5;17;0;8;0;0;11;7;8;16;0;0;11;16;3;0;6;0;0;12;0;0;11;16;12;17;7;18;0;0;10;0;14
8;12;0;0;13;12;0;14;4;14;0;3;0;4;4;0;18;0;0;19;17;13;0;0;18;6;0;19;0;15;10;5;0;19;16;10;2;0;1;8;7;9;15;0;16;11;0;12;17;18;7;0;1;4;6;0;0;9;3;13;18;2;2;12;17;8;2;2;3;0;0;0;0;0;5;0;5;18;16;11;0;7;18;0;0;10;10;9;19;14;0;0;0;0;10;3;12;0;0;13;19
7;4;0;0;5;0;18;0;0;0;1;0;0;0;12;6;12;1;8;15;16;4;16;4;7;11;0;0;4;11;18;2;5;5;8;14;0;0;0;16;11;5;18;0;0;15;0;5;0;0;0;0;10;0;0;0;10;9;0;11;0;4;10;0;0;0;19;0;12;7;5;0;0;0;3;9;19;0;0;4;0;5;0;13;6;3;11;11;8;0;13;0;0;0;2;6;0;0;2;16;13
4;4;13;5;0;19;0;0;0;0;0;0;0;0;13;0;0;4;0;14;0;10;0;18;17;5;12;0;0;0;0;12;0;0;0;0;3;3;0;0;12;0;0;12;0;10;16;18;19;0;0;12;0;5;1;10;0;5;0;0;0;0;0;15;0;11;0;0;1;2;15;0;7;15;6;14;2;11;0;0;11;2;0;2;0;16;0;15;19;0;13;0;2;15;0;4;19;0;0;0;4
0;0;12;0;19;0;0;16;0;12;4;0;17;3;0;0;12;11;0;7;6;4;0;0;0;5;0;7;0;8;13;0;2;9;0;0;0;18;0;1;0;9;2;15;15;2;16;0;0;0;14;13;0;0;9;0;11;16;7;14;0;0;0;0;18;13;0;9;6;8;0;5;9;0;0;0;0;1;0;18;9;0;7;1;1;0;0;2;0;8;19;13;9;11;11;10;0;0;1;0;19
7;0;0;18;0;0;0;2;7;0;11;13;0;15;6;16;10;0;0;0;5;0;0;0;1;7;6;11;6;0;0;0;0;0;4;0;0;0;9;0;0;14;1;0;0;0;11;7;6;0;12;14;1;0;0;1;0;19;17;15;0;7;1;14;0;0;0;0;0;0;0;1;0;0;0;0;0;17;0;14;5;15;0;18;3;0;0;0;0;0;0;0;0;13;0;18;16;9;0;0;7
7;19;14;0;0;16;2;0;10;1;0;0;13;7;8;0;6;0;0;6;18;0;0;0;14;0;0;0;9;0;0;12;0;0;5;0;18;0;0;0;14;19;0;0;15;18;18;0;0;0;0;10;3;8;18;0;3;0;4;0;12;9;1;0;0;1;0;0;2;16;0;0;0;0;0;0;8;0;0;0;10;0;14;6;0;0;2;0;0;0;4;17;10;15;3;0;2;0;0;7;18
3;9;4;0;0;0;7;10;0;0;0;15;0;12;6;0;0;13;19;0;0;0;0;10;0;0;0;5;15;4;18;1;0;10;17;5;11;0;14;0;0;0;12;1;15;0;3;0;0;0;0;0;0;0;0;4;0;0;0;0;15;2;0;0;0;10;0;0;0;17;0;9;0;4;4;0;0;0;18;7;0;15;0;4;0;18;0;0;8;0;14;8;16;7;6;7;0;11;0;0;2
12;0;14;0;0;12;0;1;0;0;2;0;9;0;0;10;0;0;16;0;0;6;16;5;0;3;18;16;9;0;0;0;12;0;7;10;14;15;0;13;18;0;0;19;0;0;7;0;5;0;0;0;0;2;16;1;10;0;9;2;11;0;12;0;0;0;0;19;0;1;0;19;0;0;7;5;2;11;5;0;0;0;0;14;8;0;10;16;6;0;16;0;0;0;0;0;0;12;12;0;9
