101
0;0;0;6;18;0;9;0;15;12;14;0;0;0;0;0;2;0;0;2;0;16;1;0;0;17;17;0;10;0;0;0;0;8;0;14;9;10;0;10;0;0;0;0;14;2;1;0;7;8;17;9;9;13;0;7;0;11;18;3;1;0;0;9;0;0;5;0;0;18;0;0;6;4;2;0;0;18;0;0;0;0;1;12;17;0;0;0;0;8;0;2;0;0;5;8;13;15;0;0;3
0;0;0;17;11;6;0;0;6;15;0;10;12;8;0;14;0;0;0;7;0;17;13;6;0;0;15;4;0;15;0;0;0;0;7;0;0;0;18;13;17;0;0;13;0;0;2;10;0;7;0;5;2;0;8;0;9;7;0;0;0;18;7;0;0;0;0;7;0;0;6;0;0;0;0;0;14;0;0;0;0;0;0;0;18;0;18;0;16;4;0;15;12;6;10;0;0;0;0;0;0
0;0;0;9;0;13;13;8;0;0;0;0;13;0;0;0;0;7;0;0;19;0;0;12;0;2;6;13;0;17;0;13;0;0;0;0;14;0;13;0;2;0;0;19;0;12;4;10;0;9;18;7;15;0;1;16;10;0;0;17;11;0;0;0;12;8;1;14;0;0;0;11;3;19;0;12;0;0;0;13;0;1;0;10;10;5;0;6;0;0;14;10;15;0;0;0;0;0;0;0;0
6;17;9;0;0;0;5;17;0;8;8;18;14;0;2;3;9;0;0;6;0;2;0;11;0;0;0;0;0;0;6;17;17;0;0;0;7;8;0;0;0;0;0;19;0;11;0;15;16;1;0;6;0;0;10;0;0;0;0;13;0;19;0;5;6;3;6;14;7;0;0;0;0;0;4;0;9;3;18;8;19;13;11;2;0;0;11;17;0;0;6;0;0;2;0;0;19;0;0;5;10
18;11;0;0;0;11;3;18;18;4;7;0;7;8;0;0;0;0;0;0;15;15;5;3;0;0;17;0;17;11;0;15;0;12;7;0;1;15;4;9;19;19;15;9;0;13;0;1;0;0;0;0;14;6;0;12;0;0;0;0;9;0;2;2;0;0;3;3;7;0;0;17;0;19;0;0;0;11;0;3;2;0;5;18;1;4;0;0;11;16;0;8;0;0;6;0;0;0;5;6;0
0;6;13;0;11;0;7;1;0;0;0;0;0;0;0;5;1;9;0;0;11;0;5;0;0;16;14;0;0;9;0;0;0;0;4;0;0;3;0;4;17;18;0;0;0;0;0;19;0;3;11;0;0;0;0;0;0;9;16;3;0;0;0;13;18;2;0;0;0;0;19;9;15;0;16;0;0;0;0;0;0;0;0;0;0;19;14;13;0;0;6;0;0;0;0;0;0;0;2;0;0
9;0;13;5;3;7;0;0;0;19;0;0;4;0;4;4;0;0;19;0;5;0;8;0;0;12;17;0;0;2;6;0;0;0;17;0;0;0;11;0;8;0;10;0;0;15;0;0;0;0;3;0;8;6;0;0;13;4;18;0;5;0;0;0;0;0;0;12;10;0;0;6;0;0;0;5;7;0;18;13;0;13;0;19;6;16;0;19;0;11;19;0;8;16;6;0;0;14;0;0;0
0;0;8;17;18;1;0;0;0;13;0;5;0;0;15;0;17;19;11;15;0;0;9;0;0;3;12;0;13;17;13;6;10;0;18;6;0;0;5;10;6;5;12;4;0;6;0;0;8;0;0;13;0;14;0;1;12;19;15;19;15;0;6;19;4;0;0;16;0;0;10;0;17;11;0;0;19;7;0;1;0;19;15;3;19;0;0;8;15;0;0;11;0;0;10;14;0;0;13;0;0
15;6;0;0;18;0;0;0;0;0;0;0;0;0;8;0;1;1;13;12;15;1;4;0;18;0;9;1;9;4;0;3;15;0;2;11;0;0;0;2;0;0;11;18;0;0;1;0;0;10;0;14;0;0;7;1;6;0;11;13;0;6;0;5;5;8;13;9;6;0;0;0;0;0;9;18;0;16;9;0;15;8;12;0;9;9;12;2;4;12;8;0;10;0;0;0;11;0;14;0;19
12;15;0;8;4;0;19;13;0;0;13;0;0;1;4;12;0;4;0;18;0;0;0;6;0;9;1;7;0;0;2;0;3;1;0;0;0;0;0;10;2;1;0;17;15;0;9;0;15;0;16;8;13;0;0;0;0;6;0;17;0;11;18;4;13;16;0;8;0;0;0;4;10;0;0;0;0;9;0;2;7;17;0;0;19;0;2;7;0;17;0;2;17;3;0;8;0;0;15;1;0
14;0;0;8;7;0;0;0;0;13;0;17;18;9;18;0;15;0;0;0;0;5;15;0;0;0;13;17;14;6;0;0;0;0;15;0;12;0;0;0;7;0;0;0;16;0;1;0;1;0;0;0;0;11;8;0;18;0;15;0;13;0;18;16;17;3;0;0;19;2;0;0;0;0;2;0;11;0;0;19;4;17;6;0;18;0;15;0;0;0;3;0;0;2;0;11;0;0;18;0;0
0;10;0;18;0;0;0;5;0;0;17;0;0;15;2;7;0;7;0;13;0;0;0;6;18;18;0;9;0;9;10;6;3;8;0;0;3;2;0;11;0;19;0;4;0;7;9;0;7;16;12;11;12;17;0;0;0;0;0;8;0;3;0;8;3;4;6;8;0;0;0;3;0;4;9;8;12;3;7;0;0;2;0;0;3;0;17;2;0;6;0;14;0;8;14;0;0;3;2;0;0
0;12;13;14;7;0;4;0;0;0;18;0;0;9;0;1;0;0;0;0;0;1;3;0;9;6;8;5;0;3;11;6;0;14;0;10;17;13;15;7;0;0;0;13;0;4;0;0;0;16;6;0;15;3;13;0;0;8;3;17;1;0;10;14;0;1;0;5;0;12;3;0;0;0;0;0;0;12;1;0;8;4;12;8;0;14;3;4;7;0;0;9;15;0;0;0;10;0;3;6;0
0;8;0;0;8;0;0;0;0;1;9;15;9;0;2;15;0;11;1;0;4;16;0;13;0;6;8;13;1;2;13;15;17;14;15;0;2;9;6;3;0;0;0;9;0;0;4;4;9;11;7;0;0;0;1;5;0;0;12;4;12;0;3;0;7;6;8;13;0;0;8;4;1;9;2;0;0;10;0;18;10;8;0;0;10;19;16;19;16;0;2;15;0;0;0;0;15;0;0;18;9
0;0;0;2;0;0;4;15;8;4;18;2;0;2;0;4;0;0;6;10;0;0;15;15;0;18;16;17;19;14;15;12;0;0;0;0;8;5;0;0;0;2;3;19;5;0;0;10;15;0;6;0;0;11;0;3;11;0;1;0;10;8;0;0;0;0;7;0;14;2;1;0;0;0;10;0;0;7;6;1;0;6;0;13;12;15;2;9;1;16;0;0;0;0;16;0;6;15;0;0;14
