26
0;0;12;18;15;3;0;0;4;0;0;7;0;0;15;13;0;0;12;0;5;0;0;0;0;4
0;0;3;0;19;17;0;0;0;3;0;0;9;0;0;0;11;0;5;0;6;12;6;6;4;16
12;3;0;0;0;0;0;14;0;19;0;13;0;16;13;0;15;0;0;19;0;0;18;0;19;6
18;0;0;0;0;16;0;0;9;0;2;0;10;0;15;0;4;0;0;0;0;10;0;11;18;19
15;19;0;0;0;0;16;0;0;0;0;13;0;16;17;0;5;0;0;17;3;13;0;15;0;0
3;17;0;16;0;0;18;18;16;14;16;11;0;1;6;15;0;0;9;0;10;16;3;9;0;7
0;0;0;0;16;18;0;10;0;0;0;0;19;0;0;0;0;0;13;1;0;0;0;0;0;14
0;0;14;0;0;18;10;0;0;0;10;0;19;14;0;0;0;14;0;0;0;5;0;0;0;0
4;0;0;9;0;16;0;0;0;4;0;0;0;0;0;8;0;12;0;0;0;12;0;0;0;0
0;3;19;0;0;14;0;0;4;0;18;0;6;2;3;0;0;15;3;0;0;16;0;0;0;0
0;0;0;2;0;16;0;10;0;18;0;0;8;13;0;0;0;11;0;0;0;0;0;0;0;0
7;0;13;0;13;11;0;0;0;0;0;0;15;0;12;11;19;0;18;0;7;18;18;0;19;18
0;9;0;10;0;0;19;19;0;6;8;15;0;0;17;6;0;0;0;8;10;0;0;8;0;0
0;0;16;0;16;1;0;14;0;2;13;0;0;0;0;0;0;16;0;0;0;0;0;0;0;12
15;0;13;15;17;6;0;0;0;3;0;12;17;0;0;1;0;15;0;19;16;0;0;0;0;0
13;0;0;0;0;15;0;0;8;0;0;11;6;0;1;0;0;0;0;10;1;1;12;9;9;0
0;11;15;4;5;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;16;8;3;0;16;0
0;0;0;0;0;0;0;14;12;15;11;0;0;16;15;0;0;0;0;0;19;0;4;2;5;0
12;5;0;0;0;9;13;0;0;3;0;18;0;0;0;0;0;0;0;0;0;15;0;0;5;0
0;0;19;0;17;0;1;0;0;0;0;0;8;0;19;10;0;0;0;0;8;0;0;7;3;15
5;6;0;0;3;10;0;0;0;0;0;7;10;0;16;1;16;19;0;8;0;7;0;13;0;0
0;12;0;10;13;16;0;5;12;16;0;18;0;0;0;1;8;0;15;0;7;0;0;0;5;0
0;6;18;0;0;3;0;0;0;0;0;18;0;0;0;12;3;4;0;0;0;0;0;0;0;0
0;6;0;11;15;9;0;0;0;0;0;0;8;0;0;9;0;2;0;7;13;0;0;0;4;0
0;4;19;18;0;0;0;0;0;0;0;19;0;0;0;9;16;5;5;3;0;5;0;4;0;8
4;16;6;19;0;7;14;0;0;0;0;18;0;12;0;0;0;0;0;15;0;0;0;0;8;0
