51
0;17;15;0;0;0;17;0;13;15;6;0;5;0;2;10;13;0;0;0;0;0;0;0;0;0;15;0;1;0;6;0;0;0;0;0;0;0;9;0;10;0;13;0;15;14;0;2;0;0;9
17;0;4;0;0;0;0;7;0;9;18;0;0;0;0;0;3;0;6;13;15;0;0;0;0;14;0;12;0;15;0;0;0;9;0;0;0;0;6;13;0;0;0;0;7;0;1;0;0;18;2
15;4;0;7;0;0;0;0;0;4;0;1;0;0;17;13;0;0;0;19;0;0;19;10;0;0;1;0;0;0;0;6;6;5;0;5;0;0;4;0;0;0;2;14;0;5;0;0;0;0;0
0;0;7;0;0;0;2;15;10;15;0;0;0;4;10;11;0;0;0;13;0;0;0;0;18;0;7;16;5;18;0;0;0;0;2;7;0;0;6;0;19;0;7;15;4;0;0;7;13;8;15
0;0;0;0;0;0;7;0;0;0;0;0;19;11;0;0;10;16;0;0;0;0;0;17;8;0;0;6;0;0;0;0;13;0;0;0;0;0;11;0;0;9;0;0;0;18;0;0;9;0;0
0;0;0;0;0;0;0;0;12;7;14;7;0;0;0;0;0;6;0;0;5;0;0;19;0;0;0;0;10;0;4;0;0;0;0;0;0;5;0;0;16;0;0;0;0;0;0;19;0;2;10
17;0;0;2;7;0;0;17;5;17;0;0;2;8;0;0;13;13;0;11;0;0;12;0;9;0;0;12;13;17;18;0;8;12;0;0;15;0;3;0;0;2;0;0;0;0;2;0;10;0;12
0;7;0;15;0;0;17;0;12;0;18;0;0;10;0;0;0;10;7;0;6;0;0;0;4;0;0;7;7;5;0;7;1;0;16;0;4;6;0;0;0;0;0;0;0;0;5;0;0;19;0
13;0;0;10;0;12;5;12;0;11;10;0;0;0;0;4;0;18;0;5;11;0;8;0;6;6;0;7;5;12;6;0;0;0;0;0;0;0;2;5;11;0;0;0;0;0;8;0;2;0;0
15;9;4;15;0;7;17;0;11;0;0;0;0;0;0;0;0;6;0;1;17;12;6;0;10;0;0;5;9;0;17;0;4;0;0;0;14;4;1;12;0;0;0;0;0;0;0;0;7;0;0
6;18;0;0;0;14;0;18;10;0;0;0;0;0;0;0;0;2;12;5;7;0;0;15;14;5;11;0;0;19;0;13;0;0;0;3;14;0;0;0;0;0;4;0;0;0;12;2;18;2;0
0;0;1;0;0;7;0;0;0;0;0;0;11;0;0;0;18;18;0;2;0;0;0;10;1;0;0;0;13;0;4;1;0;18;12;0;0;18;16;0;11;0;0;0;0;10;0;11;0;6;0
5;0;0;0;19;0;2;0;0;0;0;11;0;0;8;4;3;18;0;0;0;0;3;0;0;5;16;0;15;18;0;0;0;0;0;11;14;14;0;5;19;0;0;0;0;0;0;0;0;0;0
0;0;0;4;11;0;8;10;0;0;0;0;0;0;0;0;0;18;7;0;0;8;11;0;17;0;0;2;0;0;0;11;0;16;7;2;0;1;0;0;0;0;0;1;0;14;16;6;0;0;15
2;0;17;10;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;19;12;4;0;0;10;0;0;0;0;0;0;0;0;0;0;0;18;17;4;0;0;0;0;0;0;0;9;5;0;0
10;0;13;11;0;0;0;0;4;0;0;0;4;0;0;0;18;0;8;0;0;0;5;0;6;1;12;0;0;0;9;0;8;0;0;0;13;0;0;0;17;0;14;16;0;0;0;0;0;18;0
13;3;0;0;10;0;13;0;0;0;0;18;3;0;0;18;0;19;19;16;3;0;0;0;0;0;0;0;19;1;15;17;10;14;15;1;17;0;1;14;0;0;0;10;0;10;1;2;15;12;0
0;0;0;0;16;6;13;10;18;6;2;18;18;18;0;0;19;0;0;5;0;0;0;0;18;18;0;3;17;0;0;0;0;4;0;0;0;18;0;0;1;14;0;15;0;14;0;18;0;16;0
0;6;0;0;0;0;0;7;0;0;12;0;0;7;0;8;19;0;0;0;0;0;11;0;0;16;0;0;10;0;0;0;3;9;0;0;0;0;0;0;0;0;19;14;0;16;19;2;1;0;0
0;13;19;13;0;0;11;0;5;1;5;2;0;0;0;0;16;5;0;0;5;8;0;0;10;17;9;5;0;0;8;0;8;0;0;3;11;0;1;0;3;0;0;3;16;8;0;11;15;19;12
0;15;0;0;0;5;0;6;11;17;7;0;0;0;19;0;3;0;0;5;0;0;0;0;8;0;13;0;11;0;2;0;17;16;8;0;14;0;19;13;3;4;13;0;0;11;7;0;4;18;1
0;0;0;0;0;0;0;0;0;12;0;0;0;8;12;0;0;0;0;8;0;0;15;1;0;0;1;3;19;11;0;0;0;6;0;0;13;0;18;0;4;12;0;5;0;7;0;0;0;19;0
0;0;19;0;0;0;12;0;8;6;0;0;3;11;4;5;0;0;11;0;0;15;0;0;0;0;10;5;0;0;16;0;0;0;10;19;0;0;8;0;0;0;14;6;2;0;19;0;0;0;10
0;0;10;0;17;19;0;0;0;0;15;10;0;0;0;0;0;0;0;0;0;1;0;0;16;0;14;0;0;0;0;0;9;0;0;0;0;0;0;4;18;0;0;0;4;16;0;0;0;19;8
0;0;0;18;8;0;9;4;6;10;14;1;0;17;0;6;0;18;0;10;8;0;0;16;0;0;0;12;0;13;0;0;0;2;3;0;0;0;0;0;0;0;7;0;10;6;0;5;0;0;0
0;14;0;0;0;0;0;0;6;0;5;0;5;0;10;1;0;18;16;17;0;0;0;0;0;0;11;0;0;0;0;17;0;6;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;10;12
15;0;1;7;0;0;0;0;0;0;11;0;16;0;0;12;0;0;0;9;13;1;10;14;0;11;0;17;14;12;2;0;0;6;12;13;5;16;12;0;0;0;1;15;0;11;4;0;0;18;0
0;12;0;16;6;0;12;7;7;5;0;0;0;2;0;0;0;3;0;5;0;3;5;0;12;0;17;0;10;19;2;1;7;0;0;0;16;0;6;0;0;3;9;2;18;1;0;0;0;0;0
1;0;0;5;0;10;13;7;5;9;0;13;15;0;0;0;19;17;10;0;11;19;0;0;0;0;14;10;0;17;1;0;0;12;0;6;4;2;0;0;0;5;0;18;12;0;0;15;0;0;0
0;15;0;18;0;0;17;5;12;0;19;0;18;0;0;0;1;0;0;0;0;11;0;0;13;0;12;19;17;0;8;0;0;0;8;0;3;11;17;0;17;0;16;0;0;11;0;0;0;19;4
