51
0;0;0;18;8;7;0;0;11;17;10;18;6;11;16;3;8;0;1;0;18;3;0;0;0;18;4;9;0;0;15;14;0;0;0;0;11;15;12;0;13;16;4;2;12;6;10;9;4;0;18
0;0;8;7;2;0;14;10;0;3;0;0;1;0;0;0;2;12;4;6;6;0;17;0;4;19;9;9;4;0;16;0;0;0;16;0;0;4;10;10;8;8;13;0;11;14;8;17;11;14;12
0;8;0;0;5;0;5;10;0;0;10;6;7;10;13;13;16;0;19;0;1;1;0;10;19;1;16;4;11;12;0;5;9;10;18;6;0;8;9;13;11;13;19;0;2;0;3;7;0;3;0
18;7;0;0;0;0;0;5;13;8;0;0;0;0;2;14;15;0;14;13;13;3;13;0;1;0;2;0;5;3;12;9;10;0;16;17;0;9;2;15;0;16;2;14;4;19;16;12;0;16;0
8;2;5;0;0;15;0;0;14;13;4;17;0;3;7;9;6;6;0;0;3;11;18;0;14;0;19;0;0;0;14;0;11;13;17;12;4;7;7;9;7;1;6;12;5;3;2;14;0;15;0
7;0;0;0;15;0;15;4;4;7;19;12;0;7;0;3;13;0;19;15;6;18;11;12;0;0;0;10;0;0;0;4;8;6;0;3;12;13;5;8;0;3;4;0;3;16;19;19;5;0;0
0;14;5;0;0;15;0;0;0;0;19;7;16;2;16;0;13;0;12;0;2;17;7;12;10;0;13;0;2;19;0;2;16;0;17;12;14;5;12;0;8;0;0;8;0;4;8;0;19;4;14
0;10;10;5;0;4;0;0;0;17;18;0;16;0;0;12;17;9;0;15;10;0;0;8;18;7;0;0;16;7;0;6;0;18;3;3;0;10;2;0;0;0;15;15;12;11;2;0;11;13;12
11;0;0;13;14;4;0;0;0;16;2;12;5;9;5;19;3;4;0;15;0;1;0;19;19;11;18;3;13;4;4;0;8;10;18;7;19;4;0;10;0;13;13;17;13;15;0;0;10;14;15
17;3;0;8;13;7;0;17;16;0;0;3;16;15;2;15;0;0;14;0;0;8;1;15;8;5;0;13;4;6;1;9;4;0;13;10;12;15;0;0;16;0;9;13;5;15;3;11;10;0;3
10;0;10;0;4;19;19;18;2;0;0;13;15;0;6;10;1;0;10;0;14;13;0;19;0;5;0;7;0;19;1;10;0;1;4;1;12;0;8;6;8;0;6;3;4;16;18;15;6;5;18
18;0;6;0;17;12;7;0;12;3;13;0;17;0;0;5;0;0;9;5;8;0;0;18;0;6;19;16;8;13;7;3;6;0;19;8;13;0;16;19;1;11;17;6;9;19;10;18;19;2;0
6;1;7;0;0;0;16;16;5;16;15;17;0;5;0;0;0;10;2;2;0;0;6;14;0;19;4;7;9;16;1;1;1;4;3;6;0;7;16;9;15;0;0;5;16;5;4;0;5;1;16
11;0;10;0;3;7;2;0;9;15;0;0;5;0;9;19;14;0;18;16;11;0;0;0;1;1;7;12;0;15;0;0;12;9;12;4;9;15;14;0;0;5;12;9;0;0;10;2;8;4;0
16;0;13;2;7;0;16;0;5;2;6;0;0;9;0;0;0;0;10;1;5;2;0;19;0;5;14;0;0;0;19;0;13;6;15;10;0;13;4;5;5;6;16;0;17;13;0;2;7;16;0
3;0;13;14;9;3;0;12;19;15;10;5;0;19;0;0;11;1;4;12;9;9;18;0;10;0;18;13;15;11;19;0;15;9;12;17;7;3;13;4;5;0;0;12;17;11;0;4;0;9;5
8;2;16;15;6;13;13;17;3;0;1;0;0;14;0;11;0;13;0;0;0;0;4;12;11;8;0;0;11;6;0;6;0;12;0;5;16;16;0;15;14;12;11;4;11;0;12;14;17;0;0
0;12;0;0;6;0;0;9;4;0;0;0;10;0;0;1;13;0;0;6;0;14;19;0;8;10;19;0;4;9;1;6;13;5;3;16;10;6;0;3;0;14;4;0;12;1;10;4;7;3;9
1;4;19;14;0;19;12;0;0;14;10;9;2;18;10;4;0;0;0;18;8;0;0;0;18;0;18;4;0;0;16;0;1;8;9;16;0;18;0;0;6;0;1;7;9;0;17;12;18;12;11
0;6;0;13;0;15;0;15;15;0;0;5;2;16;1;12;0;6;18;0;0;18;0;0;13;13;17;0;18;7;0;0;13;0;13;16;0;0;18;0;17;0;3;0;15;4;1;19;15;4;12
18;6;1;13;3;6;2;10;0;0;14;8;0;11;5;9;0;0;8;0;0;10;7;0;15;15;0;17;0;0;13;6;6;2;0;3;0;7;0;1;9;8;0;7;0;16;14;5;0;4;3
3;0;1;3;11;18;17;0;1;8;13;0;0;0;2;9;0;14;0;18;10;0;0;14;2;12;11;2;0;2;0;14;6;0;12;0;15;0;3;3;0;2;10;0;14;5;12;14;19;7;14
0;17;0;13;18;11;7;0;0;1;0;0;6;0;0;18;4;19;0;0;7;0;0;7;5;19;0;7;7;0;7;0;8;13;0;0;19;12;0;0;4;11;9;2;18;4;8;18;7;5;15
0;0;10;0;0;12;12;8;19;15;19;18;14;0;19;0;12;0;0;0;0;14;7;0;16;0;3;17;14;1;3;16;18;13;16;0;9;6;1;0;9;19;9;6;7;7;10;0;10;15;10
0;4;19;1;14;0;10;18;19;8;0;0;0;1;0;10;11;8;18;13;15;2;5;16;0;15;10;3;0;0;8;0;6;7;7;17;12;0;0;18;10;0;11;1;16;0;4;0;19;12;19
18;19;1;0;0;0;0;7;11;5;5;6;19;1;5;0;8;10;0;13;15;12;19;0;15;0;9;4;0;13;0;14;13;11;13;0;8;15;2;0;5;8;6;0;0;0;5;13;14;16;16
4;9;16;2;19;0;13;0;18;0;0;19;4;7;14;18;0;19;18;17;0;11;0;3;10;9;0;10;13;11;4;6;19;0;0;5;10;0;9;0;11;6;9;7;9;1;11;7;0;1;12
9;9;4;0;0;10;0;0;3;13;7;16;7;12;0;13;0;0;4;0;17;2;7;17;3;4;10;0;12;15;10;6;19;17;4;3;7;9;0;6;11;0;6;8;7;6;0;0;0;0;0
0;4;11;5;0;0;2;16;13;4;0;8;9;0;0;15;11;4;0;18;0;0;7;14;0;0;13;12;0;12;0;18;5;14;0;0;11;7;0;14;0;0;12;14;0;1;0;0;13;0;19
0;0;12;3;0;0;19;7;4;6;19;13;16;15;0;11;6;9;0;7;0;2;0;1;0;13;11;15;12;0;13;18;13;11;12;19;6;11;0;5;1;14;2;8;0;0;5;0;13;0;11
15;16;0;12;14;0;0;0;4;1;1;7;1;0;19;19;0;1;16;0;13;0;7;3;8;0;4;10;0;13;0;3;7;14;16;0;19;13;0;0;0;3;0;13;0;1;2;9;2;6;10
14;0;5;9;0;4;2;6;0;9;10;3;1;0;0;0;6;6;0;0;6;14;0;16;0;14;6;6;18;18;3;0;0;1;14;0;0;17;15;2;0;0;10;17;4;0;0;0;1;18;17
0;0;9;10;11;8;16;0;8;4;0;6;1;12;13;15;0;13;1;13;6;6;8;18;6;13;19;19;5;13;7;0;0;5;11;0;6;0;0;0;4;13;7;14;0;6;10;0;2;7;2
0;0;10;0;13;6;0;18;10;0;1;0;4;9;6;9;12;5;8;0;2;0;13;13;7;11;0;17;14;11;14;1;5;0;6;16;11;0;7;5;0;8;7;0;0;0;7;5;11;5;18
0;16;18;16;17;0;17;3;18;13;4;19;3;12;15;12;0;3;9;13;0;12;0;16;7;13;0;4;0;12;16;14;11;6;0;9;10;0;9;17;13;0;0;15;7;0;0;3;0;17;0
0;0;6;17;12;3;12;3;7;10;1;8;6;4;10;17;5;16;16;16;3;0;0;0;17;0;5;3;0;19;0;0;0;16;9;0;0;19;0;8;8;0;18;16;13;4;11;0;9;0;0
11;0;0;0;4;12;14;0;19;12;12;13;0;9;0;7;16;10;0;0;0;15;19;9;12;8;10;7;11;6;19;0;6;11;10;0;0;10;4;3;6;5;5;7;0;1;0;17;16;0;8
15;4;8;9;7;13;5;10;4;15;0;0;7;15;13;3;16;6;18;0;7;0;12;6;0;15;0;9;7;11;13;17;0;0;0;19;10;0;7;15;8;0;4;10;0;0;13;3;19;17;5
12;10;9;2;7;5;12;2;0;0;8;16;16;14;4;13;0;0;0;18;0;3;0;1;0;2;9;0;0;0;0;15;0;7;9;0;4;7;0;12;11;19;1;2;4;8;2;18;8;16;8
0;10;13;15;9;8;0;0;10;0;6;19;9;0;5;4;15;3;0;0;1;3;0;0;18;0;0;6;14;5;0;2;0;5;17;8;3;15;12;0;0;1;15;0;15;3;17;17;4;16;15
13;8;11;0;7;0;8;0;0;16;8;1;15;0;5;5;14;0;6;17;9;0;4;9;10;5;11;11;0;1;0;0;4;0;13;8;6;8;11;0;0;18;4;14;19;0;7;5;8;18;6
16;8;13;16;1;3;0;0;13;0;0;11;0;5;6;0;12;14;0;0;8;2;11;19;0;8;6;0;0;14;3;0;13;8;0;0;5;0;19;1;18;0;9;0;0;6;1;0;11;8;4
4;13;19;2;6;4;0;15;13;9;6;17;0;12;16;0;11;4;1;3;0;10;9;9;11;6;9;6;12;2;0;10;7;7;0;18;5;4;1;15;4;9;0;12;2;0;2;19;2;4;13
2;0;0;14;12;0;8;15;17;13;3;6;5;9;0;12;4;0;7;0;7;0;2;6;1;0;7;8;14;8;13;17;14;0;15;16;7;10;2;0;14;0;12;0;14;12;10;13;0;17;12
12;11;2;4;5;3;0;12;13;5;4;9;16;0;17;17;11;12;9;15;0;14;18;7;16;0;9;7;0;0;0;4;0;0;7;13;0;0;4;15;19;0;2;14;0;2;0;5;11;10;14
