201
0;18;0;0;0;0;0;0;13;0;0;0;10;16;0;12;0;10;12;0;0;0;5;4;0;0;0;0;0;16;0;14;12;14;16;0;0;0;0;0;0;16;0;4;7;17;19;0;0;0;0;0;0;8;15;0;1;0;6;0;0;0;11;0;0;8;0;0;0;5;0;13;6;0;0;0;0;0;0;0;0;0;12;0;10;18;0;0;0;0;0;0;6;0;0;7;3;15;7;0;0;0;0;0;0;6;0;0;0;0;0;0;5;12;0;0;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;5;16;0;0;0;0;0;0;0;0;12;3;0;0;0;17;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;9;0;18;0;0;0;9;2;1;12;18;2;0;6;4;0;0;0;0;0;0;0;0;0;0;2;0;0;0
18;0;0;0;0;0;0;0;13;0;0;0;0;11;0;0;5;1;0;0;0;0;0;3;0;6;11;0;0;0;5;14;13;15;0;4;0;0;0;0;0;0;0;0;0;0;17;2;0;0;0;0;13;1;0;0;3;0;0;0;0;0;0;0;3;0;7;0;0;0;0;0;16;9;0;14;0;0;0;0;7;0;0;0;0;1;0;0;0;0;15;0;0;0;12;0;10;0;0;0;0;13;0;0;0;0;0;0;0;0;17;13;13;0;3;0;0;3;0;0;17;19;0;5;0;1;0;17;0;1;0;12;0;0;0;0;13;7;0;0;0;0;0;0;0;0;0;0;0;9;0;0;14;0;0;2;0;6;14;0;6;0;0;0;0;0;0;16;12;15;0;0;0;0;8;15;0;0;0;0;0;0;0;17;6;0;10;0;0;14;0;0;0;0;16;0;0;0;0;0;0
0;0;0;19;17;14;0;0;7;0;0;0;0;6;0;0;0;0;17;0;0;0;5;0;0;12;0;15;16;2;17;0;0;0;0;0;0;6;0;19;0;0;0;8;0;11;11;17;4;0;11;0;0;0;19;10;0;8;0;0;16;0;10;7;0;0;0;0;0;0;0;0;0;9;0;0;5;0;0;0;0;4;0;0;0;0;17;0;0;3;9;0;0;5;0;0;0;0;0;0;2;12;0;11;6;0;0;18;0;0;11;0;6;0;0;8;2;0;0;0;0;0;9;0;0;0;15;0;0;4;0;12;0;0;0;0;19;0;0;0;0;0;9;8;0;15;0;8;0;0;0;0;6;0;8;0;0;0;0;7;0;0;4;0;0;0;0;0;0;10;5;16;0;0;0;19;0;4;0;0;0;0;0;0;0;0;0;10;16;0;0;0;0;0;18;0;1;0;0;0;0
0;0;19;0;4;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;14;0;0;0;0;14;9;0;3;9;0;0;0;0;12;0;7;0;0;0;13;0;0;0;0;8;0;18;1;0;0;0;0;0;10;0;0;15;0;0;0;0;0;19;0;0;0;0;14;0;0;0;0;0;0;1;18;0;0;0;0;13;0;0;0;0;0;0;0;16;0;0;0;1;0;9;13;12;7;9;13;4;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;12;0;3;12;1;10;0;0;0;16;0;0;0;13;2;17;0;5;0;0;0;0;17;15;0;0;11;0;9;0;0;2;0;0;12;0;0;0;0;0;0;0;0;0;6;0;9;0;0;1;7;0;0;17;0;17;16;0;16;0;0;0;5;3;0;19;0;16;0;0
0;0;17;4;0;7;0;0;10;13;0;0;3;17;0;0;9;0;0;8;0;0;8;0;4;0;0;0;0;0;0;6;0;0;6;16;9;0;0;0;0;17;0;4;0;0;0;6;0;1;0;0;0;0;0;0;0;18;5;7;2;18;0;0;0;0;0;15;0;0;11;0;0;0;0;0;0;0;2;0;0;0;0;7;0;0;0;0;4;6;0;0;0;0;1;0;8;0;0;0;3;14;0;0;9;0;0;0;0;0;7;0;3;0;0;0;0;0;6;0;0;0;4;3;7;8;5;0;0;0;0;9;0;0;0;0;0;0;14;0;3;0;0;9;16;0;10;0;0;0;0;12;6;0;0;0;19;0;0;0;0;0;0;0;4;1;0;0;0;0;12;0;0;1;0;0;0;0;18;5;0;0;0;0;0;0;12;14;0;0;0;0;0;0;0;8;0;0;0;0;0
0;0;14;0;7;0;0;9;3;0;19;1;8;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;15;0;0;0;10;0;0;0;0;12;0;7;12;0;0;16;14;0;16;1;0;0;0;4;5;0;0;0;0;0;0;15;19;0;6;0;17;0;0;0;0;14;0;0;0;7;0;0;5;0;14;0;0;0;0;0;12;8;0;3;0;19;0;0;0;0;1;0;0;1;0;0;0;12;0;0;4;0;4;0;0;0;0;18;6;0;0;0;0;10;1;0;0;0;0;18;0;0;0;0;0;6;0;0;0;0;11;0;11;0;0;0;0;5;0;0;0;6;0;0;0;0;17;5;0;0;0;0;4;10;10;18;0;0;0;0;0;0;0;0;4;0;0;0;0;0
0;0;0;0;0;0;0;13;12;0;0;0;18;0;0;0;0;0;8;0;0;0;0;0;0;1;10;0;0;0;0;11;0;0;8;0;7;3;9;5;13;0;0;8;0;11;3;7;0;0;0;0;0;0;0;0;0;0;7;0;8;12;11;12;0;0;0;0;0;10;0;17;0;0;0;0;8;0;9;16;0;2;0;0;0;0;0;0;13;0;0;0;0;5;0;0;0;0;0;0;18;0;0;0;0;0;1;0;14;0;0;0;13;0;0;17;0;0;0;0;0;19;0;0;0;0;0;4;0;0;0;0;0;12;0;14;0;0;0;0;0;0;0;0;11;0;0;0;1;0;0;0;0;7;8;14;4;0;0;0;0;0;19;2;5;0;0;7;6;7;0;0;0;5;10;0;0;0;16;1;0;0;0;0;0;0;0;0;11;0;0;0;7;0;0;0;0;14;0;0;0
0;0;0;17;0;9;13;0;0;5;0;9;0;0;0;17;17;0;16;0;0;0;0;0;12;1;7;0;0;0;0;5;12;0;0;0;4;10;0;0;0;0;0;0;0;16;1;0;2;0;6;12;0;0;0;0;1;5;11;0;16;0;16;0;6;0;0;12;0;3;0;2;0;0;6;0;12;0;18;17;17;0;0;0;14;16;8;0;0;0;0;9;6;0;0;0;0;0;0;0;14;13;4;0;11;0;0;15;0;0;1;0;0;0;0;19;0;5;0;0;0;0;0;0;0;0;0;0;0;6;1;13;0;0;0;0;9;10;11;2;4;0;2;0;0;0;0;0;0;0;0;13;0;12;9;0;0;0;0;0;9;0;0;3;0;0;6;0;0;15;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;0;0;1;0;7;0;0;0;0;0;0;0;0
13;13;7;0;10;3;12;0;0;4;0;0;0;0;8;0;0;0;0;0;0;19;0;0;0;0;0;0;6;0;7;0;0;0;0;0;0;0;12;0;0;11;0;15;0;0;4;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;12;14;9;0;5;16;12;0;0;0;0;0;0;0;0;3;18;0;0;0;17;0;0;0;0;0;0;0;0;0;14;7;0;0;0;0;0;11;9;0;12;0;0;0;0;0;0;0;0;0;0;0;19;12;0;0;0;0;0;0;0;18;0;16;1;0;0;0;0;2;0;15;0;0;0;0;0;0;0;0;9;0;0;0;0;12;0;0;7;0;0;0;0;0;0;0;4;0;0;18;0;0;7;0;0;6;14;0;0;0;6;0;0;0;0;0;0;0;3;0;0;16;0;0;0;0;0;0;13;17;0;0;18;8;0;0
0;0;0;0;13;0;0;5;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0;14;15;0;14;0;0;16;0;14;0;0;1;16;16;4;15;0;0;8;0;0;5;0;8;0;3;0;0;13;0;0;0;0;0;0;1;0;7;0;0;17;0;0;8;0;0;0;0;3;12;8;0;0;0;0;0;0;0;0;6;3;0;0;11;0;0;0;13;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;9;14;0;0;17;0;4;13;0;1;0;10;0;0;0;0;0;0;18;6;0;0;0;0;1;0;0;0;7;0;3;0;0;0;0;7;7;0;0;0;0;0;0;13;17;0;12;0;0;0;0;0;0;0;0;0;0;16;0;12;0;0;0;0;0;13;0;0;0;0;0;0;0;14;0;13;0;0;10;7;9;0
