101
0;0;10;0;19;1;0;0;0;0;0;19;0;0;0;7;3;13;12;10;7;0;0;7;15;0;9;0;19;14;2;11;0;6;16;17;18;12;11;0;0;0;11;0;0;13;0;0;0;0;0;19;6;0;3;0;0;0;1;12;0;2;0;0;0;8;6;2;0;0;0;0;0;0;0;0;0;8;0;10;16;16;0;11;0;11;17;7;0;0;0;0;0;5;0;3;0;0;0;2;0
0;0;0;0;16;5;17;0;7;0;0;0;3;0;0;0;10;4;0;0;0;12;0;0;17;0;16;15;18;6;0;0;10;18;0;0;11;13;14;5;16;0;8;18;18;18;12;6;0;0;17;4;18;9;0;10;0;7;5;7;19;0;0;0;10;0;0;1;16;2;2;6;8;0;0;19;0;0;10;0;12;0;8;3;0;0;0;0;0;3;18;11;0;0;1;2;8;0;0;14;0
10;0;0;16;5;0;14;0;9;0;7;0;12;18;0;0;0;0;17;0;0;0;0;0;0;11;0;12;0;0;0;0;0;18;0;0;0;0;0;0;16;1;0;0;0;0;0;4;7;0;0;0;2;3;8;9;7;0;19;11;13;7;0;15;0;0;0;19;0;17;0;0;2;0;3;0;0;0;18;0;10;0;19;3;0;19;0;2;9;0;0;7;13;4;5;17;10;11;4;3;0
0;0;16;0;8;8;0;0;0;13;0;0;9;12;18;16;15;0;7;0;0;0;18;0;0;18;14;10;6;10;0;0;16;1;17;0;7;8;11;0;7;3;17;0;0;0;1;0;15;2;0;18;10;0;6;7;0;0;14;0;3;19;10;12;4;16;16;0;1;0;0;9;18;0;15;0;3;0;0;16;17;17;0;0;0;0;9;0;0;11;0;2;4;0;0;0;13;6;0;2;0
19;16;5;8;0;0;6;0;0;0;9;0;0;0;19;0;0;14;2;18;0;0;19;0;0;15;0;0;4;0;15;14;18;0;17;0;0;0;3;0;10;0;18;0;19;10;0;7;11;0;9;0;8;0;19;3;0;13;0;1;9;0;12;0;16;12;9;0;0;0;0;5;0;17;0;6;0;7;3;0;0;18;0;17;19;0;0;0;1;0;0;3;0;0;0;0;19;7;0;0;2
1;5;0;8;0;0;0;0;0;0;9;0;5;0;16;0;0;16;13;3;14;0;6;0;8;0;5;0;9;0;0;0;19;0;0;0;12;0;4;9;17;0;0;19;0;14;8;0;11;0;11;0;2;0;0;0;0;5;0;0;0;12;0;0;1;0;10;0;3;14;4;18;19;0;9;4;0;0;1;0;0;0;0;16;13;0;14;19;0;0;7;2;0;11;0;0;10;0;19;17;0
0;17;14;0;6;0;0;14;0;0;0;0;0;14;0;5;0;0;0;0;18;0;0;0;8;5;15;0;0;13;0;15;3;9;0;0;0;12;19;9;0;11;0;0;0;0;17;0;0;15;15;14;10;15;4;18;1;1;0;0;6;0;0;3;0;0;18;0;18;10;0;1;0;9;18;0;0;0;0;0;9;0;15;0;13;14;0;0;0;17;0;3;0;2;7;9;3;0;0;2;11
0;0;0;0;0;0;14;0;8;0;0;4;9;16;0;10;11;7;11;2;4;10;0;0;0;5;0;8;0;6;10;13;0;0;0;0;2;0;3;0;0;0;16;0;5;0;0;13;0;8;12;2;0;0;12;12;0;16;8;12;0;16;0;0;9;14;8;3;0;0;14;0;0;5;0;6;0;2;0;0;0;17;8;0;0;9;0;0;0;9;11;0;8;13;4;11;10;5;0;16;0
0;7;9;0;0;0;0;8;0;13;0;0;8;3;0;2;18;0;0;0;0;0;0;7;11;10;0;0;11;0;4;0;0;0;17;2;0;0;0;0;0;0;0;2;0;0;11;6;0;6;10;7;0;13;0;0;13;8;16;0;5;0;0;18;0;3;0;16;5;0;8;6;6;16;11;0;8;0;1;0;0;12;0;0;0;5;1;14;18;0;13;18;19;0;5;7;3;0;13;0;13
0;0;0;13;0;0;0;0;13;0;0;0;18;0;8;0;0;18;0;0;7;1;0;6;0;0;18;0;18;18;7;0;7;0;4;12;0;0;0;13;12;1;5;0;0;0;5;9;9;0;10;6;0;0;2;19;0;0;0;0;7;18;0;3;0;0;7;17;0;5;2;0;19;0;10;0;13;0;0;0;0;11;0;0;0;17;3;18;3;3;9;0;13;9;13;0;0;16;9;6;12
0;0;7;0;9;9;0;0;0;0;0;1;0;0;0;4;19;14;0;0;3;0;9;13;0;0;3;7;18;0;0;0;0;0;0;5;2;2;0;0;0;7;0;3;4;0;11;4;10;1;12;0;0;8;19;0;10;0;15;0;12;9;0;1;0;8;0;5;5;7;0;0;0;0;0;4;0;0;0;17;6;6;12;19;2;18;19;0;9;0;0;13;0;0;0;0;0;2;13;0;2
19;0;0;0;0;0;0;4;0;0;1;0;13;2;19;0;0;0;9;10;17;0;3;2;0;0;0;11;0;19;6;8;12;4;0;0;17;3;16;18;11;16;13;5;0;0;0;16;0;13;9;0;9;0;0;19;0;0;2;5;14;4;0;4;0;16;9;0;0;0;0;8;0;0;0;13;0;0;2;2;0;0;0;11;2;0;6;14;11;2;0;0;9;6;14;0;9;0;10;0;0
0;3;12;9;0;5;0;9;8;18;0;13;0;8;13;6;3;0;0;3;2;0;0;0;0;19;16;13;0;10;4;8;0;0;0;3;8;0;19;7;13;0;0;0;14;0;16;0;6;0;12;18;0;0;18;0;0;2;18;0;7;0;13;0;0;0;7;0;0;0;3;9;2;0;1;0;18;10;0;18;0;0;15;0;0;0;0;0;0;18;7;1;17;0;0;0;0;0;2;0;0
0;0;18;12;0;0;14;16;3;0;0;2;8;0;2;19;0;0;19;19;0;3;0;19;14;0;0;0;0;8;0;0;0;11;0;0;13;0;11;11;2;0;9;0;10;0;0;0;0;8;0;0;18;0;0;0;7;0;11;16;0;0;8;15;17;0;4;15;0;0;14;16;0;0;0;13;12;4;0;0;0;16;7;0;3;10;2;6;14;0;0;0;0;0;0;0;17;0;14;8;0
0;0;0;18;19;16;0;0;0;8;0;19;13;2;0;19;7;16;0;13;0;0;0;0;0;0;7;0;0;6;0;3;0;0;12;0;16;5;15;16;0;0;4;0;13;0;0;13;0;6;0;1;0;0;4;0;3;0;12;11;0;0;0;0;12;0;11;8;0;0;0;9;10;0;9;17;9;0;0;11;0;11;0;0;18;0;7;0;0;0;0;11;0;0;6;0;16;8;0;0;8
7;0;0;16;0;0;5;10;2;0;4;0;6;19;19;0;0;1;16;0;16;5;14;0;6;19;0;0;0;0;0;7;0;0;1;0;10;0;0;0;8;7;0;0;15;0;0;1;3;3;0;18;2;1;0;8;0;5;0;7;17;0;16;0;19;0;1;5;0;6;0;0;0;0;0;2;0;0;0;18;5;14;5;0;0;8;0;0;0;0;0;0;0;18;4;16;2;0;0;9;0
3;10;0;15;0;0;0;11;18;0;19;0;3;0;7;0;0;19;0;0;0;0;0;14;0;19;0;0;0;0;4;18;0;0;0;12;18;0;0;0;0;0;0;17;12;0;4;17;9;7;3;0;2;0;3;11;0;12;12;0;0;2;7;10;17;3;4;17;0;7;0;0;11;0;0;0;0;17;3;10;0;11;6;0;0;0;0;13;0;17;0;0;0;0;0;0;0;0;19;0;0
13;4;0;0;14;16;0;7;0;18;14;0;0;0;16;1;19;0;0;0;3;0;0;8;12;7;0;10;0;0;0;0;0;16;0;5;0;19;0;0;11;14;5;15;16;7;0;0;4;0;0;0;14;13;13;0;0;4;0;0;0;0;18;0;10;0;4;0;0;0;0;0;0;0;5;17;0;0;16;2;0;0;16;0;19;0;17;10;0;0;0;9;0;16;4;0;15;17;0;0;6
12;0;17;7;2;13;0;11;0;0;0;9;0;19;0;16;0;0;0;0;11;11;4;11;15;8;8;0;7;6;0;0;0;7;15;0;4;11;5;0;10;0;14;18;0;0;0;0;17;0;0;12;0;0;0;8;12;0;0;17;12;0;0;9;0;0;4;0;19;0;0;0;0;0;1;0;0;0;0;0;0;16;0;4;0;0;0;11;0;9;4;15;1;16;7;0;16;0;0;6;19
10;0;0;0;18;3;0;2;0;0;0;10;3;19;13;0;0;0;0;0;0;1;0;0;0;0;0;4;0;5;0;0;0;18;0;0;14;0;1;11;6;6;5;2;0;0;7;1;2;11;18;7;0;0;8;0;0;0;0;4;8;0;0;0;5;18;0;0;19;14;9;3;0;0;0;0;8;7;0;10;0;0;15;0;10;0;5;0;0;0;18;2;0;16;2;1;0;0;5;0;14
7;0;0;0;0;14;18;4;0;7;3;17;2;0;0;16;0;3;11;0;0;15;12;5;0;15;12;2;0;16;1;7;14;0;12;0;0;18;12;7;0;18;0;0;10;7;11;12;0;10;12;18;0;8;0;16;0;5;16;0;6;0;0;10;0;15;0;15;13;7;18;12;0;0;0;0;0;4;0;0;0;16;19;0;0;0;4;3;18;0;0;11;0;7;0;7;12;6;16;13;15
0;12;0;0;0;0;0;10;0;1;0;0;0;3;0;5;0;0;11;1;15;0;9;0;0;0;0;2;14;11;15;0;9;12;0;0;2;5;13;13;16;8;9;0;0;0;0;0;13;2;0;13;0;18;0;0;0;9;0;15;0;0;0;19;4;0;0;0;0;0;13;19;0;0;0;18;12;0;0;11;18;0;15;15;6;1;12;13;6;5;1;11;0;13;8;10;16;0;0;16;0
0;0;0;18;19;6;0;0;0;0;9;3;0;0;0;14;0;0;4;0;12;9;0;18;2;17;0;0;3;0;18;14;0;18;0;0;19;13;1;0;11;8;0;0;2;11;0;0;0;18;0;3;13;0;16;0;0;0;0;0;0;0;0;12;12;7;0;9;0;0;0;7;1;15;0;10;4;13;0;1;14;8;0;0;19;0;0;0;16;0;0;15;14;0;8;18;0;16;9;14;0
7;0;0;0;0;0;0;0;7;6;13;2;0;19;0;0;14;8;11;0;5;0;18;0;2;6;0;4;0;0;0;6;0;2;0;0;16;14;15;0;0;3;3;11;0;0;0;0;11;0;18;16;0;18;4;0;0;14;0;0;14;8;0;13;4;0;10;18;4;3;0;4;11;5;5;6;1;0;0;0;0;9;1;0;5;8;0;2;12;3;0;0;2;0;0;0;14;3;2;0;0
15;17;0;0;0;8;8;0;11;0;0;0;0;14;0;6;0;12;15;0;0;0;2;2;0;1;0;0;0;0;7;5;8;13;0;16;0;0;0;0;0;0;0;9;0;0;0;0;6;0;0;0;0;0;0;10;9;0;0;0;0;2;0;18;0;6;0;6;3;0;11;0;17;7;0;0;12;0;13;0;0;6;14;9;0;0;0;4;0;15;5;0;0;6;7;13;12;1;9;1;3
0;0;11;18;15;0;5;5;10;0;0;0;19;0;0;19;19;7;8;0;15;0;17;6;1;0;0;0;16;15;14;0;0;0;15;0;8;0;3;0;0;0;0;0;2;0;18;0;0;0;7;6;0;0;7;8;0;0;4;16;11;7;7;15;15;1;6;18;0;0;0;0;0;6;0;0;10;18;0;0;2;11;0;13;0;0;7;0;6;0;17;8;0;1;0;0;3;0;1;10;12
9;16;0;14;0;5;15;0;0;18;3;0;16;0;7;0;0;0;8;0;12;0;0;0;0;0;0;3;0;0;2;7;5;13;0;19;0;0;16;0;19;2;0;0;0;16;0;0;14;0;3;0;10;14;10;0;0;0;0;3;0;0;0;0;8;12;0;0;15;0;7;2;0;0;9;6;0;0;0;0;11;7;17;19;19;14;3;0;0;17;0;3;0;0;0;19;12;0;0;13;9
0;15;12;10;0;0;0;8;0;0;7;11;13;0;0;0;0;10;0;4;2;2;0;4;0;0;3;0;13;0;0;0;19;0;1;4;1;14;0;0;0;11;8;8;0;0;0;11;0;8;0;0;0;0;2;5;0;4;0;0;3;14;15;0;0;2;0;9;13;13;0;0;0;7;11;9;0;9;0;0;9;0;0;17;6;16;6;11;1;0;7;0;4;15;0;0;19;0;0;7;0
19;18;0;6;4;9;0;0;11;18;18;0;0;0;0;0;0;0;7;0;0;14;3;0;0;16;0;13;0;8;0;3;0;0;7;11;8;2;8;0;6;8;0;0;5;6;4;0;0;12;10;6;0;0;0;0;0;2;0;13;0;0;0;0;0;16;15;6;18;0;10;10;19;1;0;0;14;6;5;19;0;0;8;0;6;0;9;0;0;0;0;0;0;16;17;0;17;17;11;0;0
14;6;0;10;0;0;13;6;0;18;0;19;10;8;6;0;0;0;6;5;16;11;0;0;0;15;0;0;8;0;0;6;6;19;0;6;3;0;0;10;7;0;0;0;10;0;0;9;0;12;8;0;0;6;0;5;0;8;0;0;8;14;12;0;17;6;0;6;0;8;6;4;1;0;10;0;13;2;0;8;0;1;0;0;0;0;14;0;8;0;0;3;8;2;0;0;0;0;18;0;11
2;0;0;0;15;0;0;10;4;7;0;6;4;0;0;0;4;0;0;0;1;15;18;0;7;14;2;0;0;0;0;0;16;1;0;5;0;0;12;0;0;17;0;0;17;17;8;14;0;0;0;14;10;0;0;16;0;7;6;0;14;6;11;0;13;11;2;0;13;0;5;14;0;1;3;15;0;17;0;4;7;0;17;18;7;0;0;0;5;0;0;16;0;12;6;18;0;3;13;0;0
11;0;0;0;14;0;15;13;0;0;0;8;8;0;3;7;18;0;0;0;7;0;14;6;5;0;7;0;3;6;0;0;0;0;0;0;0;10;0;0;14;0;0;0;17;11;11;0;0;14;0;0;0;0;0;0;0;0;4;0;0;0;18;0;0;15;0;19;0;0;6;11;5;15;0;18;4;7;0;3;10;11;10;15;4;0;6;2;0;0;0;0;18;11;17;6;2;11;0;2;19
0;10;0;16;18;19;3;0;0;7;0;12;0;0;0;0;0;0;0;0;14;9;0;0;8;0;5;19;0;6;16;0;0;10;0;16;0;18;19;11;0;0;0;0;0;7;0;0;0;1;0;16;0;0;5;0;3;0;0;0;4;15;0;0;0;8;7;3;14;16;12;15;0;0;16;0;0;0;0;0;0;5;0;0;0;19;0;0;9;1;1;0;0;10;14;0;10;0;0;19;15
6;18;18;1;0;0;9;0;0;0;0;4;0;11;0;0;0;16;7;18;0;12;18;2;13;0;13;0;0;19;1;0;10;0;5;15;0;0;0;0;0;16;16;0;0;9;9;0;4;0;16;0;0;7;14;9;3;0;11;3;0;0;0;0;8;13;17;8;7;14;0;10;0;18;0;17;0;8;11;0;12;0;12;0;0;12;3;0;5;0;16;7;7;0;0;0;7;19;0;14;15
16;0;0;17;17;0;0;0;17;4;0;0;0;0;12;1;0;0;15;0;12;0;0;0;0;15;0;1;7;0;0;0;0;5;0;0;5;0;12;7;0;8;14;16;0;1;6;0;0;5;8;6;15;0;12;0;5;0;0;0;0;2;18;0;15;0;0;0;11;0;5;14;5;18;8;10;9;11;19;0;17;0;17;3;0;0;3;0;0;0;0;2;0;14;0;14;4;0;15;2;0
17;0;0;0;0;0;0;0;2;12;5;0;3;0;0;0;12;5;0;0;0;0;0;0;16;0;19;4;11;6;5;0;16;15;0;0;12;12;11;0;0;0;4;10;12;1;9;1;0;18;0;2;0;0;0;3;0;13;17;0;0;4;0;0;0;0;6;0;0;0;4;5;0;1;0;0;0;0;5;12;15;0;0;3;18;6;0;15;0;15;10;0;3;8;11;11;0;11;19;12;0
18;11;0;7;0;12;0;2;0;0;2;17;8;13;16;10;18;0;4;14;0;2;19;16;0;8;0;1;8;3;0;0;0;0;5;12;0;8;15;0;0;16;0;13;0;12;12;0;0;0;0;0;19;7;13;16;6;0;18;9;0;5;14;4;16;0;3;8;18;11;8;0;17;16;2;4;0;17;5;12;0;0;3;1;0;10;0;15;0;0;14;15;0;0;0;0;15;11;0;0;0
12;13;0;8;0;0;12;0;0;0;2;3;0;0;5;0;0;19;11;0;18;5;13;14;0;0;0;14;2;0;0;10;18;0;0;12;8;0;0;0;0;0;4;0;0;12;0;9;2;0;0;0;14;16;4;2;0;3;0;0;0;0;5;13;9;0;0;0;1;13;0;0;0;0;0;10;15;18;0;13;11;18;3;0;0;0;0;17;19;15;0;0;10;7;11;0;16;6;0;0;11
11;14;0;11;3;4;19;3;0;0;0;16;19;11;15;0;0;0;5;1;12;13;1;15;0;3;16;0;8;0;12;0;19;0;12;11;15;0;0;10;0;8;0;5;1;0;0;19;0;0;4;0;0;0;10;0;0;5;0;0;0;0;0;0;17;0;11;0;0;0;0;7;4;2;0;6;9;0;10;18;0;0;16;0;19;0;10;0;17;8;10;0;0;16;3;0;0;0;0;9;9
0;5;0;0;0;9;9;0;0;13;0;18;7;11;16;0;0;0;0;11;7;13;0;0;0;0;0;0;0;10;0;0;11;0;7;0;0;0;10;0;0;0;8;1;14;0;10;5;12;0;0;5;6;0;7;1;0;15;17;0;7;0;0;0;3;1;0;0;9;12;15;6;10;0;0;1;0;15;0;0;8;0;0;12;0;0;0;9;18;0;16;13;0;0;6;11;0;9;9;13;4
