51
0;5;0;0;0;15;0;6;0;0;0;0;3;0;0;18;0;0;6;6;11;11;0;17;0;10;6;0;0;0;12;0;0;0;0;1;17;0;6;0;0;0;0;13;8;0;13;0;0;0;0
5;0;15;18;0;0;0;0;2;18;3;15;14;8;0;0;13;0;15;17;0;0;0;0;4;17;0;8;0;0;0;0;18;0;0;0;0;0;17;18;5;0;0;0;19;0;0;0;2;0;0
0;15;0;0;10;0;17;3;0;15;10;0;0;10;0;0;0;0;2;0;0;0;14;0;14;0;0;0;3;13;0;0;7;9;12;4;0;15;5;8;0;15;12;17;14;9;0;0;12;3;15
0;18;0;0;0;14;9;5;17;0;13;0;14;1;17;4;0;7;6;9;0;14;13;0;0;8;0;0;0;0;5;0;0;0;0;0;4;18;14;0;1;13;0;0;0;14;0;1;0;0;0
0;0;10;0;0;17;0;0;0;0;0;0;0;0;16;0;0;0;16;0;0;9;3;12;0;16;15;17;0;0;9;15;16;17;0;0;0;0;0;0;11;1;1;0;17;11;0;0;0;2;0
15;0;0;14;17;0;0;0;0;0;17;6;0;18;2;19;0;0;0;9;17;0;17;0;0;11;0;5;9;1;16;0;12;0;13;0;11;0;0;13;7;3;0;0;10;8;1;13;0;0;0
0;0;17;9;0;0;0;13;0;0;8;0;0;0;0;0;3;10;0;0;10;0;0;16;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;2;19;0;0;0;0;0;0;0;1;19;0
6;0;3;5;0;0;13;0;17;0;16;0;0;7;0;9;0;0;0;10;14;0;12;18;0;0;9;0;0;9;16;10;16;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
0;2;0;17;0;0;0;17;0;4;18;4;0;0;14;6;0;0;5;0;6;0;0;0;0;0;1;0;18;0;11;14;10;14;0;19;0;2;0;0;0;5;0;0;2;16;0;12;10;12;0
0;18;15;0;0;0;0;0;4;0;7;0;0;17;0;0;0;0;2;0;0;8;0;0;6;9;10;0;0;6;0;4;0;0;6;6;0;14;9;0;11;6;19;16;9;0;0;7;0;0;0
0;3;10;13;0;17;8;16;18;7;0;0;0;0;8;0;0;0;11;0;0;17;0;0;10;12;10;0;7;9;0;0;0;0;4;0;0;10;0;0;19;0;0;8;1;0;16;13;19;0;0
0;15;0;0;0;6;0;0;4;0;0;0;0;3;0;17;0;17;13;6;0;0;0;0;0;0;4;6;9;1;0;0;2;0;0;0;16;6;0;0;2;0;0;19;11;0;15;3;0;16;0
3;14;0;14;0;0;0;0;0;0;0;0;0;0;0;4;0;0;5;18;0;0;0;0;6;0;0;0;16;0;17;15;0;2;2;4;0;0;0;5;0;6;16;0;0;0;10;9;8;19;0
0;8;10;1;0;18;0;7;0;17;0;3;0;0;0;13;0;0;0;0;0;2;0;8;1;0;0;18;6;0;0;0;0;0;7;12;6;4;3;0;13;0;0;0;0;0;0;0;0;19;19
0;0;0;17;16;2;0;0;14;0;8;0;0;0;0;0;2;0;5;0;0;0;0;9;0;0;6;2;0;0;0;3;0;15;0;8;0;3;6;0;0;12;0;19;18;0;0;0;0;0;0
18;0;0;4;0;19;0;9;6;0;0;17;4;13;0;0;8;0;0;0;18;6;0;0;0;16;0;0;0;4;0;0;2;13;9;15;0;6;16;0;18;0;16;0;13;18;5;15;8;19;0
0;13;0;0;0;0;3;0;0;0;0;0;0;0;2;8;0;10;0;0;14;12;13;13;0;0;0;0;0;10;0;15;16;10;0;0;10;0;11;0;1;0;18;0;0;15;0;0;14;16;16
0;0;0;7;0;0;10;0;0;0;0;17;0;0;0;0;10;0;0;14;2;15;0;0;0;0;0;1;0;0;10;2;0;11;0;0;0;10;0;12;0;0;0;0;4;4;6;0;10;0;17
6;15;2;6;16;0;0;0;5;2;11;13;5;0;5;0;0;0;0;4;0;0;0;0;0;18;0;0;0;5;0;0;5;0;0;10;12;1;0;0;12;0;12;0;10;12;0;0;0;0;0
6;17;0;9;0;9;0;10;0;0;0;6;18;0;0;0;0;14;4;0;16;15;0;14;0;4;0;7;0;6;16;0;10;0;15;0;0;4;19;0;14;0;8;7;10;0;0;0;0;0;0
11;0;0;0;0;17;10;14;6;0;0;0;0;0;0;18;14;2;0;16;0;0;0;0;13;8;0;2;0;19;0;0;9;1;0;0;12;0;18;6;0;0;0;0;15;0;0;0;0;0;8
11;0;0;14;9;0;0;0;0;8;17;0;0;2;0;6;12;15;0;15;0;0;0;0;10;0;0;2;0;11;0;0;0;0;0;15;0;4;16;17;0;0;0;16;0;0;0;13;7;8;0
0;0;14;13;3;17;0;12;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;1;11;12;1;9;15;7;0;14;10;0;19;4;10;8;8;15;0;12;4;0;16;0;1;0
17;0;0;0;12;0;16;18;0;0;0;0;0;8;9;0;13;0;0;14;0;0;0;0;12;0;0;0;2;3;0;3;8;11;0;15;0;0;19;0;0;0;16;0;6;0;1;19;0;4;5
0;4;14;0;0;0;0;0;0;6;10;0;6;1;0;0;0;0;0;0;13;10;0;12;0;5;0;0;0;0;0;8;0;0;0;16;0;0;0;0;0;0;6;0;13;0;0;0;8;0;0
10;17;0;8;16;11;0;0;0;9;12;0;0;0;0;16;0;0;18;4;8;0;0;0;5;0;0;0;3;0;0;7;0;10;0;0;0;9;11;0;15;0;0;16;0;6;0;0;5;0;0
6;0;0;0;15;0;0;9;1;10;10;4;0;0;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;14;0;0;12;0;0;0;0;6;19;0;0;0;0;0;0;0
0;8;0;0;17;5;0;0;0;0;0;6;0;18;2;0;0;1;0;7;2;2;11;0;0;0;0;0;0;5;1;0;6;0;0;0;0;0;0;4;0;0;0;0;1;0;6;0;0;0;2
0;0;3;0;0;9;19;0;18;0;7;9;16;6;0;0;0;0;0;0;0;0;12;2;0;3;0;0;0;0;0;0;0;6;0;0;0;0;6;0;0;19;11;0;0;0;0;0;17;19;0
0;0;13;0;0;1;0;9;0;6;9;1;0;0;0;4;10;0;5;6;19;11;1;3;0;0;0;5;0;0;0;0;0;0;6;14;0;6;16;0;0;0;0;3;16;0;13;0;0;6;0
12;0;0;5;9;16;0;16;11;0;0;0;17;0;0;0;0;10;0;16;0;0;9;0;0;0;0;1;0;0;0;0;0;5;9;16;0;0;0;0;0;0;10;0;0;14;0;12;0;0;7
0;0;0;0;15;0;0;10;14;4;0;0;15;0;3;0;15;2;0;0;0;0;15;3;8;7;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;1;0;12;0;0
0;18;7;0;16;12;0;16;10;0;0;2;0;0;0;2;16;0;5;10;9;0;7;8;0;0;4;6;0;0;0;0;0;5;1;0;0;18;0;0;2;0;0;0;0;0;19;13;0;0;0
0;0;9;0;17;0;0;6;14;0;0;0;2;0;15;13;10;11;0;0;1;0;0;11;0;10;0;0;6;0;5;14;5;0;9;0;0;0;0;0;2;0;9;0;0;0;0;0;0;0;9
0;0;12;0;0;13;0;0;0;6;4;0;2;7;0;9;0;0;0;15;0;0;14;0;0;0;14;0;0;6;9;0;1;9;0;0;17;0;10;6;0;0;0;5;0;0;0;0;0;9;0
1;0;4;0;0;0;0;0;19;6;0;0;4;12;8;15;0;0;10;0;0;15;10;15;16;0;0;0;0;14;16;0;0;0;0;0;0;0;0;12;0;6;0;0;0;0;0;0;8;0;0
17;0;0;4;0;11;0;0;0;0;0;16;0;6;0;0;10;0;12;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;16;0;0;2;0;8;0;8;17;2;8;0;0;0
0;0;15;18;0;0;0;0;2;14;10;6;0;4;3;6;0;10;1;4;0;4;19;0;0;9;12;0;0;6;0;0;18;0;0;0;16;0;6;0;18;1;0;18;16;19;0;0;16;0;7
