101
0;0;16;13;19;8;7;0;15;0;9;14;5;0;0;0;16;6;10;11;8;15;9;19;10;8;0;6;3;0;17;0;0;0;11;0;0;4;0;0;0;1;3;3;0;11;18;0;9;0;0;1;1;13;10;7;0;10;15;12;6;0;11;0;17;6;10;17;13;0;0;13;18;0;6;5;6;0;2;0;0;0;13;0;8;13;0;8;17;11;15;10;0;0;9;19;0;4;12;0;16
0;0;9;12;8;10;11;14;0;11;0;0;0;0;11;5;12;0;1;0;3;0;0;0;18;0;0;0;9;0;0;12;14;0;14;14;4;12;0;15;6;0;1;17;18;7;4;0;0;13;1;11;3;2;13;9;4;0;0;9;8;11;0;1;1;18;13;4;15;10;6;10;0;0;0;13;18;0;9;1;10;4;0;12;3;1;11;0;3;19;0;0;19;14;0;17;0;0;4;0;0
16;9;0;0;15;0;10;0;5;8;16;9;1;0;2;7;0;14;3;0;0;0;0;4;19;12;12;8;0;9;0;7;10;0;0;12;3;1;6;18;0;0;0;9;0;10;1;16;8;18;0;13;11;0;9;0;0;11;11;3;18;15;12;12;0;0;19;0;0;19;0;2;7;0;0;13;0;0;0;0;12;0;0;18;5;0;11;19;11;5;0;14;12;13;15;13;0;0;0;0;4
13;12;0;0;11;10;0;10;0;0;0;16;12;2;7;1;0;19;15;2;0;13;16;5;0;16;0;0;18;16;6;5;4;1;11;9;14;10;8;15;16;18;14;9;12;3;0;0;11;0;0;0;0;9;15;4;8;11;0;17;4;15;0;9;12;15;13;0;5;0;12;14;0;13;0;5;3;0;0;18;7;19;15;0;5;0;0;0;0;0;11;0;2;0;0;13;17;0;1;0;0
19;8;15;11;0;0;12;12;0;0;8;5;6;17;1;0;5;7;8;0;0;0;5;0;16;7;1;0;17;18;0;0;16;0;11;0;3;4;0;1;16;0;0;0;0;8;0;0;9;0;10;9;0;0;0;0;0;5;6;7;0;0;1;5;0;0;14;0;2;0;1;16;0;18;16;0;0;13;9;11;18;1;2;17;0;1;7;0;0;0;15;5;4;0;2;5;1;8;17;9;16
8;10;0;10;0;0;15;0;0;17;7;0;4;0;2;0;19;0;0;18;12;0;0;7;0;4;0;0;0;0;0;5;8;16;9;10;8;0;6;0;8;17;9;6;0;5;0;0;3;4;4;1;8;0;1;17;19;19;10;12;0;0;0;4;2;3;2;7;0;8;1;12;3;0;8;9;16;5;0;4;15;14;0;12;0;0;2;10;9;11;0;0;5;11;0;0;15;0;16;0;1
7;11;10;0;12;15;0;0;3;14;10;17;0;2;4;16;17;17;0;0;14;0;0;14;19;6;0;18;6;17;19;2;8;0;0;0;4;0;2;6;18;3;15;18;0;3;18;0;0;0;19;1;16;2;15;5;0;7;0;10;17;5;0;15;1;6;19;14;5;17;14;1;17;0;8;3;17;14;13;8;0;12;0;0;17;12;0;1;5;11;2;15;0;1;0;15;0;7;0;9;0
0;14;0;10;12;0;0;0;10;9;19;0;9;0;0;0;1;14;5;19;0;0;2;0;10;0;7;0;0;5;0;0;18;0;13;9;0;0;16;0;10;0;15;0;0;14;0;0;15;0;0;18;13;17;0;18;0;7;18;0;12;16;12;15;0;0;0;3;5;0;1;0;14;4;0;0;3;19;0;0;0;0;16;3;14;4;10;0;0;0;0;0;6;4;0;0;3;3;16;0;0
15;0;5;0;0;0;3;10;0;0;0;0;0;0;0;0;3;1;0;15;0;5;4;0;2;19;14;1;0;7;18;3;0;0;12;0;0;13;1;0;0;0;0;1;0;11;8;0;1;17;7;4;8;0;0;0;8;11;12;0;11;0;13;1;0;5;0;7;0;10;13;0;5;0;1;12;0;14;19;1;13;16;0;10;0;9;0;0;9;0;3;3;0;16;16;11;18;2;0;9;0
0;11;8;0;0;17;14;9;0;0;0;0;0;0;2;11;9;0;8;3;0;10;4;11;14;8;0;5;0;0;2;15;4;16;0;0;0;0;5;15;13;0;0;0;0;0;8;18;0;11;0;9;15;10;19;7;0;9;10;5;0;15;13;0;0;0;12;4;14;0;14;0;0;6;7;0;0;2;0;0;14;19;0;0;1;0;0;16;9;6;10;14;1;0;5;0;15;7;0;7;18
