51
0;0;19;0;0;0;0;0;0;4;0;3;14;3;14;4;0;0;0;0;2;10;0;0;0;0;0;0;0;15;0;19;5;4;0;0;12;0;0;8;0;19;0;0;0;0;0;11;0;0;0
0;0;17;0;0;0;11;0;0;0;0;10;1;15;8;0;0;0;0;0;14;0;19;0;0;0;0;0;13;0;0;0;0;0;0;0;0;1;11;0;0;0;0;0;0;0;0;0;3;0;0
19;17;0;15;0;10;16;0;4;0;0;3;13;0;0;0;0;4;0;0;0;0;0;0;0;4;0;6;10;0;0;9;0;11;17;0;6;0;7;0;0;0;0;0;0;0;10;0;10;0;15
0;0;15;0;8;0;0;0;0;1;0;7;0;0;19;0;0;0;0;0;0;9;9;0;4;0;0;10;0;0;0;0;0;17;4;0;0;0;1;0;0;0;8;14;0;0;0;13;4;0;0
0;0;0;8;0;0;0;0;0;0;17;8;17;15;0;0;9;0;0;0;0;0;0;0;1;0;9;0;3;0;0;0;13;0;18;0;2;0;0;0;4;10;0;9;0;6;0;0;0;12;0
0;0;10;0;0;0;0;0;18;4;5;0;0;2;4;0;0;0;5;0;8;0;0;0;15;0;3;0;0;0;0;0;0;0;7;0;0;19;17;0;0;17;0;0;2;0;8;0;2;10;5
0;11;16;0;0;0;0;0;0;0;0;0;0;0;13;18;17;0;19;0;0;0;0;0;14;0;3;0;0;0;2;0;0;2;14;0;1;18;0;0;0;12;4;17;0;0;0;0;2;0;0
0;0;0;0;0;0;0;0;14;0;0;0;13;0;9;0;0;0;0;18;0;0;0;0;17;19;12;4;0;0;0;1;0;0;3;0;5;0;0;0;0;0;0;0;13;6;0;0;7;15;0
0;0;4;0;0;18;0;14;0;0;0;0;0;8;3;0;0;0;0;0;0;15;0;0;7;11;0;0;16;0;10;0;17;0;0;11;10;0;6;3;0;0;0;17;0;0;0;9;0;8;0
4;0;0;1;0;4;0;0;0;0;0;0;17;0;0;0;0;0;0;0;17;0;6;0;15;0;5;0;0;4;0;0;0;0;14;0;15;0;0;10;14;0;12;0;0;0;0;0;0;0;0
0;0;0;0;17;5;0;0;0;0;0;10;0;0;0;0;0;0;0;1;17;13;8;0;0;0;0;16;0;4;0;0;19;12;0;5;0;12;2;0;0;10;0;0;0;0;0;3;8;0;0
3;10;3;7;8;0;0;0;0;0;10;0;0;15;0;0;0;19;0;11;0;4;16;4;0;0;4;0;0;0;0;0;15;0;0;0;19;19;0;0;16;4;0;16;0;0;0;11;0;14;0
14;1;13;0;17;0;0;13;0;17;0;0;0;0;7;0;14;0;0;0;5;2;0;0;0;11;0;0;0;13;0;16;0;0;8;0;0;1;0;0;0;0;0;0;18;0;0;0;0;0;10
3;15;0;0;15;2;0;0;8;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7;10;0;0;0;0;0;0;1;0;0;9;0;0;0;0;0;0;0;15;0;0;0
